Good
input : images/horizontal.ppm
output : images/horizontal.jpg
sample_factors : 2x2,1x2,1x2
couleur : 1
verbose : 0
data_frame : 
nb_colonne : 376
nb_ligne : 367
nb_MCU : 2162
maximum_value : 255
header : 15
isRGB : 1
nb_MCU : 2162
h1 2 v1 2
nb_MCU_ligne 46 nb_MCU_colonne 47
2162
464 421 value 0 1+indice 421 buffer 40
465 422 value 1 1+indice 421 buffer 40
466 468 value 0 1+indice 421 buffer 40
467 469 value 1 1+indice 421 buffer 40
468 423 value 0 1+indice 423 buffer 42
gnreign
469 423 value 1 k 1 1+indice 423 buffer 42
470 470 value 0 1+indice 423 buffer 42
gnreign
471 470 value 1 k 1 1+indice 423 buffer 42
472 425 value 0 1+indice 425 buffer 44
473 426 value 1 1+indice 425 buffer 44
474 472 value 0 1+indice 425 buffer 44
475 473 value 1 1+indice 425 buffer 44
476 427 value 0 1+indice 427 buffer 46
477 428 value 1 1+indice 427 buffer 46
478 474 value 0 1+indice 427 buffer 46
479 475 value 1 1+indice 427 buffer 46
480 476 value 0 1+indice 476 buffer 0
481 477 value 1 1+indice 476 buffer 0
482 523 value 0 1+indice 476 buffer 0
483 524 value 1 1+indice 476 buffer 0
484 478 value 0 1+indice 478 buffer 2
485 479 value 1 1+indice 478 buffer 2
486 525 value 0 1+indice 478 buffer 2
487 526 value 1 1+indice 478 buffer 2
488 480 value 0 1+indice 480 buffer 4
489 481 value 1 1+indice 480 buffer 4
490 527 value 0 1+indice 480 buffer 4
491 528 value 1 1+indice 480 buffer 4
492 482 value 0 1+indice 482 buffer 6
493 483 value 1 1+indice 482 buffer 6
494 529 value 0 1+indice 482 buffer 6
495 530 value 1 1+indice 482 buffer 6
496 484 value 0 1+indice 484 buffer 8
497 485 value 1 1+indice 484 buffer 8
498 531 value 0 1+indice 484 buffer 8
499 532 value 1 1+indice 484 buffer 8
500 486 value 0 1+indice 486 buffer 10
501 487 value 1 1+indice 486 buffer 10
502 533 value 0 1+indice 486 buffer 10
503 534 value 1 1+indice 486 buffer 10
504 488 value 0 1+indice 488 buffer 12
505 489 value 1 1+indice 488 buffer 12
506 535 value 0 1+indice 488 buffer 12
507 536 value 1 1+indice 488 buffer 12
508 490 value 0 1+indice 490 buffer 14
509 491 value 1 1+indice 490 buffer 14
510 537 value 0 1+indice 490 buffer 14
511 538 value 1 1+indice 490 buffer 14
512 492 value 0 1+indice 492 buffer 16
513 493 value 1 1+indice 492 buffer 16
514 539 value 0 1+indice 492 buffer 16
515 540 value 1 1+indice 492 buffer 16
516 494 value 0 1+indice 494 buffer 18
517 495 value 1 1+indice 494 buffer 18
518 541 value 0 1+indice 494 buffer 18
519 542 value 1 1+indice 494 buffer 18
520 496 value 0 1+indice 496 buffer 20
521 497 value 1 1+indice 496 buffer 20
522 543 value 0 1+indice 496 buffer 20
523 544 value 1 1+indice 496 buffer 20
524 498 value 0 1+indice 498 buffer 22
525 499 value 1 1+indice 498 buffer 22
526 545 value 0 1+indice 498 buffer 22
527 546 value 1 1+indice 498 buffer 22
528 500 value 0 1+indice 500 buffer 24
529 501 value 1 1+indice 500 buffer 24
530 547 value 0 1+indice 500 buffer 24
531 548 value 1 1+indice 500 buffer 24
532 502 value 0 1+indice 502 buffer 26
533 503 value 1 1+indice 502 buffer 26
534 549 value 0 1+indice 502 buffer 26
535 550 value 1 1+indice 502 buffer 26
536 504 value 0 1+indice 504 buffer 28
537 505 value 1 1+indice 504 buffer 28
538 551 value 0 1+indice 504 buffer 28
539 552 value 1 1+indice 504 buffer 28
540 506 value 0 1+indice 506 buffer 30
541 507 value 1 1+indice 506 buffer 30
542 553 value 0 1+indice 506 buffer 30
543 554 value 1 1+indice 506 buffer 30
544 508 value 0 1+indice 508 buffer 32
545 509 value 1 1+indice 508 buffer 32
546 555 value 0 1+indice 508 buffer 32
547 556 value 1 1+indice 508 buffer 32
548 510 value 0 1+indice 510 buffer 34
549 511 value 1 1+indice 510 buffer 34
550 557 value 0 1+indice 510 buffer 34
